Time,PPG,ECG,resp
0,0.648093841642229,0.169921875,0.145650048875855
0.008,0.639296187683284,0.1796875,0.129032258064516
0.016,0.63147605083089,0.1953125,0.113391984359726
0.024,0.622678396871945,0.201171875,0.0987292277614858
0.032,0.613880742913001,0.205078125,0.0850439882697947
0.04,0.605083088954057,0.21484375,0.072336265884653
0.048,0.596285434995112,0.220703125,0.0586510263929619
0.056,0.587487781036168,0.21484375,0.0459433040078201
0.064,0.578690127077224,0.224609375,0.032258064516129
0.072,0.567937438905181,0.23046875,0.0185728250244379
0.08,0.557184750733138,0.224609375,0.00879765395894428
0.088,0.546432062561095,0.234375,0
0.096,0.535679374389052,0.25,0
0.104,0.523949169110459,0.255859375,0
0.112,0.513196480938416,0.259765625,0
0.12,0.504398826979472,0.259765625,0
0.128,0.496578690127077,0.279296875,0
0.136,0.487781036168133,0.291015625,0
0.144,0.479960899315738,0.3046875,0
0.152,0.471163245356794,0.314453125,0
0.16,0.462365591397849,0.32421875,0
0.168,0.455522971652004,0.3359375,0
0.176,0.448680351906158,0.35546875,0
0.184,0.442815249266862,0.365234375,0
0.192,0.437927663734115,0.375,0
0.2,0.434017595307918,0.380859375,0
0.208,0.43010752688172,0.400390625,0
0.216,0.428152492668622,0.42578125,0
0.224,0.427174975562072,0.439453125,0
0.232,0.426197458455523,0.4609375,0
0.24,0.425219941348974,0.46484375,0
0.248,0.423264907135875,0.490234375,0
0.256,0.420332355816227,0.494140625,0
0.264,0.417399804496579,0.48046875,0
0.272,0.414467253176931,0.494140625,0
0.28,0.413489736070381,0.48046875,0
0.288,0.413489736070381,0.439453125,0
0.296,0.412512218963832,0.404296875,0
0.304,0.412512218963832,0.365234375,0
0.312,0.413489736070381,0.33984375,0
0.32,0.41544477028348,0.314453125,0
0.328,0.417399804496579,0.30078125,0
0.336,0.418377321603128,0.291015625,0
0.344,0.419354838709677,0.294921875,0
0.352,0.419354838709677,0.291015625,0
0.36,0.419354838709677,0.28515625,0
0.368,0.419354838709677,0.291015625,0
0.376,0.419354838709677,0.30078125,0
0.384,0.419354838709677,0.30078125,0
0.392,0.419354838709677,0.294921875,0
0.4,0.419354838709677,0.310546875,0
0.408,0.418377321603128,0.3046875,0
0.416,0.417399804496579,0.30078125,0
0.424,0.41544477028348,0.32421875,0
0.432,0.413489736070381,0.330078125,0
0.44,0.410557184750733,0.3359375,0
0.448,0.407624633431085,0.3359375,0
0.456,0.405669599217986,0.35546875,0
0.464,0.405669599217986,0.359375,0
0.472,0.410557184750733,0.37109375,0
0.48,0.418377321603128,0.365234375,0
0.488,0.43108504398827,0.380859375,0
0.496,0.44672531769306,0.380859375,0
0.504,0.465298142717498,0.39453125,0
0.512,0.483870967741935,0.384765625,0
0.52,0.502443792766373,0.384765625,0
0.528,0.52297165200391,0.380859375,0
0.536,0.544477028347996,0.390625,0
0.544,0.565982404692082,0.390625,0
0.552,0.587487781036168,0.39453125,0
0.56,0.607038123167155,0.39453125,0
0.568,0.625610948191593,0.390625,0
0.576,0.641251221896383,0.39453125,0
0.584,0.655913978494624,0.400390625,0
0.592,0.666666666666667,0.39453125,0
0.6,0.67741935483871,0.39453125,0
0.608,0.686217008797654,0.400390625,0
0.616,0.694037145650049,0.41015625,0
0.624,0.699902248289345,0.419921875,0
0.632,0.705767350928641,0.41015625,0
