Time,PPG,ECG,resp
0,0.340175953079179,1.318359375,0.973105134474328
0.008,0.347018572825024,1.33984375,1.00488997555012
0.016,0.347018572825024,1.369140625,1.03667481662592
0.024,0.341153470185728,1.423828125,1.07090464547677
0.032,0.332355816226784,1.46875,1.10513447432763
0.04,0.32355816226784,1.453125,1.13936430317848
0.048,0.311827956989247,1.404296875,1.1760391198044
0.056,0.302052785923754,1.349609375,1.21026894865526
0.064,0.293255131964809,1.21484375,1.24449877750611
0.072,0.288367546432063,1.099609375,1.27628361858191
0.08,0.287390029325513,1.1796875,1.3080684596577
0.088,0.290322580645161,1.333984375,1.34229828850856
0.096,0.294232649071359,1.419921875,1.37652811735941
0.104,0.301075268817204,1.484375,1.41564792176039
0.112,0.308895405669599,1.5,1.45476772616137
0.12,0.318670576735093,1.5,1.49877750611247
0.128,0.327468230694037,1.5,1.54034229828851
0.136,0.336265884652981,1.5,1.58679706601467
0.144,0.346041055718475,1.5,1.63080684596577
0.152,0.355816226783969,1.5,1.67237163814181
0.16,0.363636363636364,1.5,1.71393643031785
0.168,0.36950146627566,1.5,1.73349633251834
0.176,0.372434017595308,1.5,1.75061124694377
0.184,0.374389051808407,1.5,1.75061124694377
0.192,0.374389051808407,1.5,1.75061124694377
0.2,0.374389051808407,1.5,1.75061124694377
0.208,0.374389051808407,1.5,1.75061124694377
0.216,0.375366568914956,1.5,1.75061124694377
0.224,0.378299120234604,1.5,1.75061124694377
0.232,0.382209188660802,1.5,1.75061124694377
0.24,0.387096774193548,1.474609375,1.75061124694377
0.248,0.393939393939394,1.349609375,1.75061124694377
0.256,0.400782013685239,1.2734375,1.75061124694377
0.264,0.408602150537634,1.5,1.75061124694377
0.272,0.418377321603128,1.5,1.75061124694377
0.28,0.428152492668622,1.5,1.75061124694377
0.288,0.439882697947214,1.5,1.75061124694377
0.296,0.450635386119257,1.5,1.75061124694377
0.304,0.4613880742913,1.5,1.75061124694377
0.312,0.470185728250244,1.5,1.75061124694377
0.32,0.476050830889541,1.5,1.75061124694377
0.328,0.478983382209189,1.5,1.75061124694377
0.336,0.480938416422287,1.5,1.75061124694377
0.344,0.479960899315738,1.5,1.75061124694377
0.352,0.478005865102639,1.5,1.75061124694377
0.36,0.475073313782991,1.5,1.75061124694377
0.368,0.472140762463343,1.5,1.75061124694377
0.376,0.470185728250244,1.5,1.75061124694377
0.384,0.468230694037146,1.5,1.75061124694377
0.392,0.470185728250244,1.5,1.75061124694377
0.4,0.47702834799609,1.5,1.75061124694377
0.408,0.487781036168133,1.5,1.75061124694377
0.416,0.503421309872923,1.5,1.75061124694377
0.424,0.520039100684262,1.5,1.75061124694377
0.432,0.534701857282502,1.5,1.75061124694377
0.44,0.545454545454545,1.48828125,1.74083129584352
0.448,0.552297165200391,1.34375,1.73105134474328
0.456,0.55327468230694,1.21875,1.66503667481663
0.464,0.545454545454545,1.138671875,1.59902200488998
0.472,0.531769305962854,1.08984375,1.53545232273839
0.48,0.513196480938416,1.044921875,1.4718826405868
0.488,0.49266862170088,0.984375,1.41075794621027
0.496,0.471163245356794,0.904296875,1.3520782396088
0.504,0.451612903225806,0.78515625,1.28361858190709
0.512,0.434017595307918,0.669921875,1.21760391198044
0.52,0.419354838709677,0.619140625,1.14669926650367
0.528,0.408602150537634,0.64453125,1.07579462102689
0.536,0.401759530791789,0.6953125,1.01222493887531
0.544,0.397849462365591,0.75390625,0.946210268948655
0.552,0.397849462365591,0.8203125,0.887530562347188
0.56,0.400782013685239,0.859375,0.828850855745721
0.568,0.406647116324536,0.884765625,0.765281173594132
0.576,0.410557184750733,0.935546875,0.704156479217604
0.584,0.410557184750733,0.994140625,0.640586797066015
0.592,0.403714565004888,1,0.577017114914425
0.6,0.391006842619746,0.888671875,0.515892420537897
0.608,0.374389051808407,0.8046875,0.454767726161369
0.616,0.357771260997067,0.78515625,0.396088019559902
0.624,0.39980449657869,0.78515625,0.337408312958435
0.632,0.474095796676442,0.765625,0.286063569682152
0.64,0.513196480938416,0.740234375,0.234718826405868
0.648,0.536656891495601,0.724609375,0.188264058679707
0.656,0.551319648093842,0.66015625,0.144254278728606
0.664,0.560117302052786,0.51953125,0.100244498777506
0.672,0.564027370478983,0.830078125,0.058679706601467
0.68,0.563049853372434,1.33984375,0.0171149144254279
0.688,0.560117302052786,1.0703125,-0.0244498777506112
0.696,0.555229716520039,0.5703125,-0.058679706601467
0.704,0.549364613880743,0.5,-0.0953545232273839
0.712,0.544477028347996,0.57421875,-0.124694376528117
0.72,0.540566959921799,0.625,-0.156479217603912
0.728,0.537634408602151,0.650390625,-0.188264058679707
0.736,0.536656891495601,0.6640625,-0.21760391198044
0.744,0.533724340175953,0.689453125,-0.249388753056235
0.752,0.530791788856305,0.75,-0.281173594132029
0.76,0.525904203323558,0.875,-0.312958435207824
0.768,0.517106549364614,1.064453125,-0.344743276283619
0.776,0.506353861192571,1.208984375,-0.376528117359413
0.784,0.493646138807429,1.25,-0.405867970660147
0.792,0.478983382209189,1.234375,-0.430317848410758
0.8,0.466275659824047,1.1796875,-0.454767726161369
0.808,0.456500488758553,1.064453125,-0.474327628361858
0.816,0.451612903225806,0.919921875,-0.493887530562347
0.824,0.449657869012708,0.744140625,-0.511002444987775
0.832,0.449657869012708,0.51953125,-0.528117359413203
0.84,0.447702834799609,0.275390625,-0.540342298288509
0.848,0.441837732160313,0.080078125,-0.555012224938875
0.856,0.43010752688172,-0.029296875,-0.562347188264059
0.864,0.41544477028348,-0.064453125,-0.569682151589242
0.872,0.400782013685239,-0.125,-0.574572127139364
0.88,0.391006842619746,-0.189453125,-0.577017114914425
0.888,0.390029325513196,-0.318359375,-0.572127139364303
0.896,0.396871945259042,-0.44921875,-0.569682151589242
0.904,0.408602150537634,-0.458984375,-0.562347188264059
0.912,0.423264907135875,-0.498046875,-0.552567237163814
0.92,0.438905180840665,-0.498046875,-0.537897310513447
0.928,0.452590420332356,-0.498046875,-0.523227383863081
0.936,0.467253176930596,-0.498046875,-0.503667481662592
0.944,0.486803519061584,-0.080078125,-0.481662591687042
0.952,0.516129032258065,0.41015625,-0.459657701711491
0.96,0.556207233626588,0.580078125,-0.437652811735941
0.968,0.606060606060606,0.58984375,-0.41320293398533
0.976,0.663734115347019,0.5,-0.388753056234719
0.984,0.719452590420332,0.35546875,-0.356968215158924
0.992,0.763440860215054,0.224609375,-0.32518337408313
1,0.787878787878788,0.12109375,-0.288508557457213
1.008,0.788856304985337,0.03515625,-0.251833740831296
1.016,0.76930596285435,-0.013671875,-0.215158924205379
1.024,0.740957966764418,-0.05859375,-0.176039119804401
1.032,0.709677419354839,-0.099609375,-0.139364303178484
1.04,0.680351906158358,-0.119140625,-0.100244498777506
1.048,0.66177908113392,-0.119140625,-0.0537897310513447
1.056,0.659824046920821,-0.05859375,-0.00733496332518337
1.064,0.673509286412512,-0.01953125,0.0488997555012225
1.072,0.697947214076246,0.0546875,0.102689486552567
1.08,0.727272727272727,0.580078125,0.163814180929095
1.088,0.756598240469208,1.0546875,0.222493887530562
1.096,0.782991202346041,0.75,0.286063569682152
1.104,0.807429130009775,0.359375,0.349633251833741
1.112,0.834799608993157,0.32421875,0.405867970660147
1.12,0.868035190615836,0.375,0.462102689486553
1.128,0.902248289345064,0.416015625,0.513447432762836
1.136,0.937438905180841,0.439453125,0.56479217603912
1.144,0.96871945259042,0.46484375,0.613691931540342
1.152,0.98435972629521,0.5,0.665036674816626
1.16,0.992179863147605,0.529296875,0.71638141809291
1.168,0.996089931573803,0.5546875,0.765281173594132
1.176,0.998044965786901,0.583984375,0.809290953545232
1.184,0.999022482893451,0.619140625,0.850855745721271
1.192,1,0.64453125,0.887530562347188
1.2,1,0.66015625,0.924205378973105
1.208,0.966764418377322,0.67578125,0.9559902200489
1.216,0.887585532746823,0.685546875,0.987775061124694
1.224,0.806451612903226,0.6953125,1.01466992665037
1.232,0.73802541544477,0.71484375,1.0440097799511
1.24,0.684261974584555,0.734375,1.06601466992665
1.248,0.654936461388074,0.744140625,1.09046454767726
1.256,0.649071358748778,0.75390625,1.11002444987775
1.264,0.654936461388074,0.75,1.12958435207824
1.272,0.664711632453568,0.75,1.14425427872861
1.28,0.669599217986315,0.75390625,1.15892420537897
1.288,0.666666666666667,0.75,1.17114914425428
1.296,0.656891495601173,0.744140625,1.18092909535452
1.304,0.644183773216031,0.744140625,1.19070904645477
1.312,0.63147605083089,0.75390625,1.19804400977995
1.32,0.618768328445748,0.765625,1.20293398533007
1.328,0.607038123167155,0.76953125,1.21026894865526
1.336,0.595307917888563,0.775390625,1.21515892420538
1.344,0.580645161290323,0.78515625,1.2200488997555
1.352,0.562072336265885,0.794921875,1.22249388753056
1.36,0.543499511241447,0.8046875,1.22738386308068
1.368,0.527859237536657,0.798828125,1.23227383863081
1.376,0.516129032258065,0.8046875,1.23716381418093
1.384,0.511241446725318,0.82421875,1.23960880195599
1.392,0.50830889540567,0.84375,1.24449877750611
1.4,0.503421309872923,0.87890625,1.2518337408313
1.408,0.489736070381232,0.888671875,1.25916870415648
1.416,0.463343108504399,0.849609375,1.26894865525672
1.424,0.433040078201369,0.810546875,1.27872860635697
1.432,0.400782013685239,0.779296875,1.28606356968215
1.44,0.364613880742913,0.75,1.2958435207824
1.448,0.336265884652981,0.740234375,1.30317848410758
1.456,0.32258064516129,0.734375,1.31051344743276
1.464,0.325513196480938,0.720703125,1.31784841075795
1.472,0.341153470185728,0.609375,1.32762836185819
1.48,0.362658846529814,0.529296875,1.33496332518337
1.488,0.383186705767351,1.099609375,1.34474327628362
1.496,0.396871945259042,1.498046875,1.3520782396088
1.504,0.404692082111437,1.0390625,1.35941320293399
1.512,0.406647116324536,0.599609375,1.36674816625917
1.52,0.407624633431085,0.53515625,1.37163814180929
1.528,0.408602150537634,0.51953125,1.37652811735941
1.536,0.411534701857283,0.494140625,1.37897310513447
1.544,0.416422287390029,0.4609375,1.38141809290954
1.552,0.423264907135875,0.39453125,1.38141809290954
1.56,0.429130009775171,0.310546875,1.37897310513447
1.568,0.435972629521017,0.259765625,1.37408312958435
1.576,0.441837732160313,0.185546875,1.36674816625917
1.584,0.44672531769306,0.064453125,1.35941320293399
1.592,0.451612903225806,-0.009765625,1.34963325183374
1.6,0.456500488758553,-0.013671875,1.3398533007335
1.608,0.462365591397849,-0.00390625,1.33007334963325
1.616,0.467253176930596,0.01953125,1.31784841075795
1.624,0.472140762463343,0.099609375,1.30317848410758
1.632,0.47702834799609,0.2109375,1.28606356968215
1.64,0.481915933528837,0.3046875,1.26650366748166
1.648,0.485826001955034,0.400390625,1.24694376528117
1.656,0.490713587487781,0.484375,1.22982885085575
1.664,0.494623655913978,0.5546875,1.21026894865526
1.672,0.498533724340176,0.595703125,1.19070904645477
1.68,0.501466275659824,0.599609375,1.17114914425428
1.688,0.503421309872923,0.58984375,1.14914425427873
1.696,0.505376344086022,0.595703125,1.12713936430318
1.704,0.511241446725318,0.609375,1.10268948655257
1.712,0.523949169110459,0.62890625,1.07579462102689
1.72,0.550342130987292,0.654296875,1.04889975550122
1.728,0.58455522971652,0.67578125,1.02200488997555
1.736,0.63147605083089,0.685546875,0.995110024449878
1.744,0.704789833822092,0.6953125,0.968215158924205
1.752,0.798631476050831,0.705078125,0.941320293398533
1.76,0.887585532746823,0.720703125,0.916870415647922
1.768,0.944281524926686,0.724609375,0.889975550122249
1.776,0.971652003910068,0.724609375,0.865525672371638
1.784,0.986314760508309,0.73046875,0.841075794621027
1.792,0.993157380254154,0.75,0.816625916870416
1.8,0.997067448680352,0.765625,0.789731051344743
1.808,0.998044965786901,0.78515625,0.765281173594132
1.816,0.999022482893451,0.7890625,0.740831295843521
1.824,1,0.73046875,0.718826405867971
1.832,1,0.685546875,0.701711491442543
1.84,1,0.66015625,0.682151589242054
1.848,1,0.650390625,0.665036674816626
1.856,1,0.669921875,0.647921760391198
1.864,1,0.71484375,0.633251833740831
1.872,1,0.744140625,0.618581907090465
1.88,1,0.634765625,0.60880195599022
1.888,1,0.60546875,0.599022004889976
1.896,1,1.330078125,0.591687041564792
1.904,0.965786901270772,1.5,0.58679706601467
1.912,0.838709677419355,0.9453125,0.584352078239609
1.92,0.611925708699902,0.58984375,0.579462102689487
1.928,0.375366568914956,0.529296875,0.579462102689487
